X,Y,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
0.21875,0.828125,0.0,,1.0,-0.265625,,-0.49687499999999996,-14.640625,-24.046875,-0.49687499999999996,18.59375
0.234375,0.828125,0.0,,1.0,-0.109375,,-0.4140625,-14.796875,-24.234375,-0.4140625,-65.640625
0.25,0.828125,0.0,,1.0,0.046875,,-0.33125000000000004,-14.953125,-24.421875,-0.33125000000000004,-65.828125
0.265625,0.828125,0.0,,1.0,0.203125,,-0.2484375000000001,-15.109375,-24.609375,-0.2484375000000001,-66.015625
0.28125,0.828125,0.0,,1.0,0.359375,,-0.16562500000000013,-15.265625,-24.796875,-0.16562500000000013,-66.203125
0.296875,0.828125,0.0,,1.0,0.515625,,-0.08281249999999996,-15.421875,-24.984375,-0.08281249999999996,-66.390625
0.3125,0.828125,0.0,,1.0,0.671875,,0.0,-15.578125,-25.171875,0.0,-66.578125
0.328125,0.828125,0.0,,1.0,0.828125,,0.08281249999999996,-15.734375,-25.359375,0.08281249999999996,-66.765625
0.34375,0.828125,0.0,,1.0,0.984375,,0.1656249999999999,-15.890625,-25.546875,0.1656249999999999,-66.953125
0.359375,0.828125,0.0,,1.0,1.140625,,0.24843749999999987,-16.046875,-25.734375,0.24843749999999987,-67.140625
0.375,0.828125,0.0,,1.0,1.296875,,0.3312499999999998,-16.203125,-25.921875,0.3312499999999998,-67.328125
0.390625,0.828125,0.0,-1.0,1.0,1.453125,16.734375,0.4140625,-16.359375,-26.109375,0.4140625,-67.515625
0.40625,0.828125,0.0,-1.0,1.0,1.609375,16.546875,0.49687499999999973,-16.515625,-26.296875,0.49687499999999973,-67.703125
0.421875,0.828125,0.0,-1.0,1.0,1.765625,16.359375,0.5796874999999999,-16.671875,-26.484375,0.5796874999999999,-67.890625
0.4375,0.828125,0.0,-1.0,1.0,1.921875,16.171875,0.6625000000000001,-16.828125,-26.671875,0.6625000000000001,41.609375
0.453125,0.828125,0.0,-1.0,1.0,2.078125,15.984375,0.7453124999999998,-16.984375,-26.859375,0.7453124999999998,41.21875
0.46875,0.828125,0.0,-1.0,1.0,2.234375,15.796875,0.828125,-17.140625,-27.046875,0.828125,40.828125
0.484375,0.828125,0.0,-1.0,1.0,2.390625,15.609375,0.9109374999999997,-17.296875,-27.234375,0.9109374999999997,40.4375
0.5,0.828125,0.0,-1.0,1.0,2.546875,15.421875,0.9937499999999999,-17.453125,-27.421875,0.9937499999999999,40.046875
0.515625,0.828125,0.0,-1.0,1.0,2.703125,15.234375,1.0765625,-17.609375,-27.609375,1.0765625,39.65625
0.53125,0.828125,0.0,-1.0,1.0,2.859375,15.046875,1.1593749999999998,-17.765625,-27.796875,1.1593749999999998,39.265625
0.546875,0.828125,0.0,-1.0,1.0,3.015625,14.859375,1.2421875,-17.921875,-27.984375,1.2421875,38.875
0.5625,0.828125,0.0,-1.0,1.0,3.171875,14.671875,1.3249999999999997,-18.078125,-28.171875,1.3249999999999997,38.484375
0.578125,0.828125,0.0,-1.0,1.0,3.328125,14.484375,1.4078125,-18.234375,-28.359375,1.4078125,-69.765625
0.59375,0.828125,0.0,-1.0,1.0,3.484375,14.296875,1.490625,-18.390625,-28.546875,1.490625,-69.953125
0.609375,0.828125,0.0,-1.0,1.0,3.640625,14.109375,1.5734374999999998,-18.546875,-28.734375,1.5734374999999998,-70.140625
0.625,0.828125,0.0,,1.0,3.796875,,1.65625,-18.703125,-28.921875,1.65625,-70.328125
0.640625,0.828125,0.0,,1.0,3.953125,,1.7390624999999997,-18.859375,-29.109375,1.7390624999999997,-70.515625
0.65625,0.828125,0.0,,1.0,4.109375,,1.821875,-19.015625,-29.296875,1.821875,-70.703125
0.671875,0.828125,0.0,,1.0,4.265625,,1.9046875,-19.171875,-29.484375,1.9046875,-70.890625
0.6875,0.828125,0.0,,1.0,4.421875,,1.9874999999999998,-19.328125,-29.671875,1.9874999999999998,-71.078125
0.703125,0.828125,0.0,,1.0,4.578125,,2.0703125,-19.484375,-29.859375,2.0703125,-71.265625
0.71875,0.828125,0.0,,1.0,4.734375,,2.1531249999999997,-19.640625,-30.046875,2.1531249999999997,-71.453125
0.734375,0.828125,0.0,,,4.890625,,,-19.796875,-30.234375,2.2359375,-71.640625
0.75,0.828125,0.0,,,5.046875,,,-19.953125,-30.421875,2.3187499999999996,-71.828125
0.765625,0.828125,0.0,,,5.203125,,,-20.109375,-30.609375,2.4015625,-72.015625
0.78125,0.828125,0.0,,,5.359375,,,-20.265625,-30.796875,2.484375,66.40625
0.796875,0.828125,0.0,,,5.515625,,,-20.421875,-30.984375,2.5671875,67.734375
0.8125,0.828125,0.0,,,5.671875,,,-20.578125,-31.171875,2.6499999999999995,69.0625
0.828125,0.828125,,,,,,,-20.734375,-31.359375,2.7328124999999996,70.390625
0.84375,0.828125,,,,,,,-20.890625,-31.546875,7.5,71.71875
0.859375,0.828125,,,,,,,-21.046875,-31.734375,7.578125,73.046875
0.875,0.828125,,,,,,,-21.203125,-31.921875,7.65625,74.375
0.890625,0.828125,,0.0,,,3.078125,,-21.359375,-32.109375,7.734375,75.703125
0.90625,0.828125,-1.0,0.0,,4.140625,3.140625,,-21.515625,-32.296875,7.8125,77.03125
0.921875,0.828125,-1.0,0.0,,4.140625,3.203125,,-21.671875,-32.484375,7.890625,78.359375
0.9375,0.828125,-1.0,0.0,0.0,4.140625,3.265625,12.96875,-21.828125,-32.671875,7.96875,79.6875
0.953125,0.828125,-1.0,0.0,0.0,4.140625,3.328125,13.046875,14.140625,3.328125,8.046875,81.015625
0.96875,0.828125,-1.0,0.0,0.0,4.140625,3.390625,13.125,14.140625,3.390625,8.125,82.34375
0.984375,0.828125,-1.0,0.0,0.0,4.140625,3.453125,13.203125,14.140625,3.453125,8.203125,83.671875
1.0,0.828125,-1.0,0.0,0.0,4.140625,3.515625,13.28125,14.140625,3.515625,8.28125,85.0
0.0,0.84375,,0.0,1.0,,-0.53125,-1.6875,-12.59375,-0.53125,-1.6875,0.0
0.015625,0.84375,,0.0,1.0,,-0.46875,-1.6046875,-12.75,-0.46875,-1.6046875,1.328125
0.03125,0.84375,,0.0,1.0,,-0.40625,-1.521875,-12.90625,-0.40625,-1.521875,2.65625
0.046875,0.84375,,0.0,1.0,,-0.34375,-1.4390625,-13.0625,-0.34375,-1.4390625,3.984375
0.0625,0.84375,0.0,0.0,1.0,-1.96875,-0.28125,-1.35625,-13.21875,-0.28125,-1.35625,5.3125
0.078125,0.84375,0.0,0.0,1.0,-1.8125,-0.21875,-1.2734375,-13.375,-22.59375,-1.2734375,6.640625
0.09375,0.84375,0.0,0.0,1.0,-1.65625,-0.15625,-1.190625,-13.53125,-22.78125,-1.190625,7.96875
0.109375,0.84375,0.0,0.0,1.0,-1.5,-0.09375,-1.1078125,-13.6875,-22.96875,-1.1078125,9.296875
0.125,0.84375,0.0,0.0,1.0,-1.34375,-0.03125,-1.025,-13.84375,-23.15625,-1.025,10.625
0.140625,0.84375,0.0,,1.0,-1.1875,,-0.9421875000000001,-14.0,-23.34375,-0.9421875000000001,11.953125
0.15625,0.84375,0.0,,1.0,-1.03125,,-0.859375,-14.15625,-23.53125,-0.859375,13.28125
0.171875,0.84375,0.0,,1.0,-0.875,,-0.7765625,-14.3125,-23.71875,-0.7765625,14.609375
0.1875,0.84375,0.0,,1.0,-0.71875,,-0.6937500000000001,-14.46875,-23.90625,-0.6937500000000001,15.9375
0.203125,0.84375,0.0,,1.0,-0.5625,,-0.6109375000000001,-14.625,-24.09375,-0.6109375000000001,17.265625
0.21875,0.84375,0.0,,1.0,-0.40625,,-0.528125,-14.78125,-24.28125,-0.528125,18.59375
0.234375,0.84375,0.0,,1.0,-0.25,,-0.4453125,-14.9375,-24.46875,-0.4453125,19.921875
0.25,0.84375,0.0,,1.0,-0.09375,,-0.36250000000000004,-15.09375,-24.65625,-0.36250000000000004,-66.84375
0.265625,0.84375,0.0,,1.0,0.0625,,-0.2796875000000001,-15.25,-24.84375,-0.2796875000000001,-67.03125
0.28125,0.84375,0.0,,1.0,0.21875,,-0.19687500000000013,-15.40625,-25.03125,-0.19687500000000013,-67.21875
0.296875,0.84375,0.0,,1.0,0.375,,-0.11406249999999996,-15.5625,-25.21875,-0.11406249999999996,-67.40625
0.3125,0.84375,0.0,,1.0,0.53125,,-0.03125,-15.71875,-25.40625,-0.03125,-67.59375
0.328125,0.84375,0.0,,1.0,0.6875,,0.051562499999999956,-15.875,-25.59375,0.051562499999999956,-67.78125
0.34375,0.84375,0.0,,1.0,0.84375,,0.1343749999999999,-16.03125,-25.78125,0.1343749999999999,-67.96875
0.359375,0.84375,0.0,,1.0,1.0,,0.21718749999999987,-16.1875,-25.96875,0.21718749999999987,-68.15625
0.375,0.84375,0.0,,1.0,1.15625,,0.2999999999999998,-16.34375,-26.15625,0.2999999999999998,-68.34375
0.390625,0.84375,0.0,,1.0,1.3125,,0.3828125,-16.5,-26.34375,0.3828125,-68.53125
0.40625,0.84375,0.0,,1.0,1.46875,,0.46562499999999973,-16.65625,-26.53125,0.46562499999999973,-68.71875
0.421875,0.84375,0.0,,1.0,1.625,,0.5484374999999999,-16.8125,-26.71875,0.5484374999999999,-68.90625
0.4375,0.84375,0.0,-1.0,1.0,1.78125,16.40625,0.6312500000000001,-16.96875,-26.90625,0.6312500000000001,42.46875
0.453125,0.84375,0.0,-1.0,1.0,1.9375,16.21875,0.7140624999999998,-17.125,-27.09375,0.7140624999999998,42.078125
0.46875,0.84375,0.0,-1.0,1.0,2.09375,16.03125,0.796875,-17.28125,-27.28125,0.796875,41.6875
0.484375,0.84375,0.0,-1.0,1.0,2.25,15.84375,0.8796874999999997,-17.4375,-27.46875,0.8796874999999997,41.296875
0.5,0.84375,0.0,-1.0,1.0,2.40625,15.65625,0.9624999999999999,-17.59375,-27.65625,0.9624999999999999,40.90625
0.515625,0.84375,0.0,-1.0,1.0,2.5625,15.46875,1.0453125,-17.75,-27.84375,1.0453125,40.515625
0.53125,0.84375,0.0,-1.0,1.0,2.71875,15.28125,1.1281249999999998,-17.90625,-28.03125,1.1281249999999998,40.125
0.546875,0.84375,0.0,-1.0,1.0,2.875,15.09375,1.2109375,-18.0625,-28.21875,1.2109375,39.734375
0.5625,0.84375,0.0,-1.0,1.0,3.03125,14.90625,1.2937499999999997,-18.21875,-28.40625,1.2937499999999997,39.34375
0.578125,0.84375,0.0,,1.0,3.1875,,1.3765625,-18.375,-28.59375,1.3765625,-70.78125
0.59375,0.84375,0.0,,1.0,3.34375,,1.459375,-18.53125,-28.78125,1.459375,-70.96875
0.609375,0.84375,0.0,,1.0,3.5,,1.5421874999999998,-18.6875,-28.96875,1.5421874999999998,-71.15625
0.625,0.84375,0.0,,1.0,3.65625,,1.625,-18.84375,-29.15625,1.625,-71.34375
0.640625,0.84375,0.0,,1.0,3.8125,,1.7078124999999997,-19.0,-29.34375,1.7078124999999997,-71.53125
0.65625,0.84375,0.0,,1.0,3.96875,,1.790625,-19.15625,-29.53125,1.790625,-71.71875
0.671875,0.84375,0.0,,1.0,4.125,,1.8734375,-19.3125,-29.71875,1.8734375,-71.90625
0.6875,0.84375,0.0,,1.0,4.28125,,1.9562499999999998,-19.46875,-29.90625,1.9562499999999998,-72.09375
0.703125,0.84375,0.0,,1.0,4.4375,,2.0390625,-19.625,-30.09375,2.0390625,-72.28125
0.71875,0.84375,0.0,,1.0,4.59375,,2.1218749999999997,-19.78125,-30.28125,2.1218749999999997,-72.46875
0.734375,0.84375,0.0,,1.0,4.75,,2.2046875,-19.9375,-30.46875,2.2046875,-72.65625
0.75,0.84375,0.0,,,4.90625,,,-20.09375,-30.65625,2.2874999999999996,-72.84375
0.765625,0.84375,0.0,,,5.0625,,,-20.25,-30.84375,2.3703125,65.078125
0.78125,0.84375,0.0,,,5.21875,,,-20.40625,-31.03125,2.453125,66.40625
0.796875,0.84375,0.0,,,5.375,,,-20.5625,-31.21875,2.5359375,67.734375
0.8125,0.84375,0.0,,,5.53125,,,-20.71875,-31.40625,2.6187499999999995,69.0625
0.828125,0.84375,,,,,,,-20.875,-31.59375,2.7015624999999996,70.390625
0.84375,0.84375,,,,,,,-21.03125,-31.78125,2.784375,71.71875
0.859375,0.84375,,,,,,,-21.1875,-31.96875,7.734375,73.046875
0.875,0.84375,,0.0,,,2.96875,,-21.34375,-32.15625,7.8125,74.375
0.890625,0.84375,,0.0,,,3.03125,,-21.5,-32.34375,7.890625,75.703125
0.90625,0.84375,-1.0,0.0,,4.21875,3.09375,,-21.65625,-32.53125,7.96875,77.03125
0.921875,0.84375,-1.0,0.0,,4.21875,3.15625,,-21.8125,-32.71875,8.046875,78.359375
0.9375,0.84375,-1.0,0.0,,4.21875,3.21875,,-21.96875,3.21875,8.125,79.6875
0.953125,0.84375,-1.0,0.0,0.0,4.21875,3.28125,13.203125,14.21875,3.28125,8.203125,81.015625
0.96875,0.84375,-1.0,0.0,0.0,4.21875,3.34375,13.28125,14.21875,3.34375,8.28125,82.34375
0.984375,0.84375,-1.0,0.0,0.0,4.21875,3.40625,13.359375,14.21875,3.40625,8.359375,83.671875
1.0,0.84375,-1.0,0.0,0.0,4.21875,3.46875,13.4375,14.21875,3.46875,8.4375,85.0
0.0,0.859375,,0.0,1.0,,-0.578125,-1.71875,-12.734375,-0.578125,-1.71875,0.0
0.015625,0.859375,,0.0,1.0,,-0.515625,-1.6359375,-12.890625,-0.515625,-1.6359375,1.328125
0.03125,0.859375,,0.0,1.0,,-0.453125,-1.553125,-13.046875,-0.453125,-1.553125,2.65625
0.046875,0.859375,,0.0,1.0,,-0.390625,-1.4703125,-13.203125,-0.390625,-1.4703125,3.984375
0.0625,0.859375,,0.0,1.0,,-0.328125,-1.3875,-13.359375,-0.328125,-1.3875,5.3125
0.078125,0.859375,0.0,0.0,1.0,-1.953125,-0.265625,-1.3046875,-13.515625,-0.265625,-1.3046875,6.640625
0.09375,0.859375,0.0,0.0,1.0,-1.796875,-0.203125,-1.221875,-13.671875,-23.015625,-1.221875,7.96875
0.109375,0.859375,0.0,0.0,1.0,-1.640625,-0.140625,-1.1390625,-13.828125,-23.203125,-1.1390625,9.296875
0.125,0.859375,0.0,0.0,1.0,-1.484375,-0.078125,-1.05625,-13.984375,-23.390625,-1.05625,10.625
0.140625,0.859375,0.0,0.0,1.0,-1.328125,-0.015625,-0.9734375000000001,-14.140625,-23.578125,-0.9734375000000001,11.953125
0.15625,0.859375,0.0,,1.0,-1.171875,,-0.890625,-14.296875,-23.765625,-0.890625,13.28125
0.171875,0.859375,0.0,,1.0,-1.015625,,-0.8078125,-14.453125,-23.953125,-0.8078125,14.609375
0.1875,0.859375,0.0,,1.0,-0.859375,,-0.7250000000000001,-14.609375,-24.140625,-0.7250000000000001,15.9375
0.203125,0.859375,0.0,,1.0,-0.703125,,-0.6421875000000001,-14.765625,-24.328125,-0.6421875000000001,17.265625
0.21875,0.859375,0.0,,1.0,-0.546875,,-0.559375,-14.921875,-24.515625,-0.559375,18.59375
0.234375,0.859375,0.0,,1.0,-0.390625,,-0.4765625,-15.078125,-24.703125,-0.4765625,19.921875
0.25,0.859375,0.0,,1.0,-0.234375,,-0.39375000000000004,-15.234375,-24.890625,-0.39375000000000004,21.25
0.265625,0.859375,0.0,,1.0,-0.078125,,-0.3109375000000001,-15.390625,-25.078125,-0.3109375000000001,-68.046875
0.28125,0.859375,0.0,,1.0,0.078125,,-0.22812500000000013,-15.546875,-25.265625,-0.22812500000000013,-68.234375
0.296875,0.859375,0.0,,1.0,0.234375,,-0.14531249999999996,-15.703125,-25.453125,-0.14531249999999996,-68.421875
0.3125,0.859375,0.0,,1.0,0.390625,,-0.0625,-15.859375,-25.640625,-0.0625,-68.609375
0.328125,0.859375,0.0,,1.0,0.546875,,0.020312499999999956,-16.015625,-25.828125,0.020312499999999956,-68.796875
0.34375,0.859375,0.0,,1.0,0.703125,,0.10312499999999991,-16.171875,-26.015625,0.10312499999999991,-68.984375
0.359375,0.859375,0.0,,1.0,0.859375,,0.18593749999999987,-16.328125,-26.203125,0.18593749999999987,-69.171875
0.375,0.859375,0.0,,1.0,1.015625,,0.2687499999999998,-16.484375,-26.390625,0.2687499999999998,-69.359375
0.390625,0.859375,0.0,,1.0,1.171875,,0.3515625,-16.640625,-26.578125,0.3515625,-69.546875
0.40625,0.859375,0.0,,1.0,1.328125,,0.43437499999999973,-16.796875,-26.765625,0.43437499999999973,-69.734375
0.421875,0.859375,0.0,,1.0,1.484375,,0.5171874999999999,-16.953125,-26.953125,0.5171874999999999,-69.921875
0.4375,0.859375,0.0,,1.0,1.640625,,0.6000000000000001,-17.109375,-27.140625,0.6000000000000001,-70.109375
0.453125,0.859375,0.0,,1.0,1.796875,,0.6828124999999998,-17.265625,-27.328125,0.6828124999999998,42.9375
0.46875,0.859375,0.0,,1.0,1.953125,,0.765625,-17.421875,-27.515625,0.765625,42.546875
0.484375,0.859375,0.0,,1.0,2.109375,,0.8484374999999997,-17.578125,-27.703125,0.8484374999999997,42.15625
0.5,0.859375,0.0,,1.0,2.265625,,0.9312499999999999,-17.734375,-27.890625,0.9312499999999999,41.765625
0.515625,0.859375,0.0,,1.0,2.421875,,1.0140625,-17.890625,-28.078125,1.0140625,41.375
0.53125,0.859375,0.0,,1.0,2.578125,,1.0968749999999998,-18.046875,-28.265625,1.0968749999999998,40.984375
0.546875,0.859375,0.0,,1.0,2.734375,,1.1796875,-18.203125,-28.453125,1.1796875,40.59375
0.5625,0.859375,0.0,,1.0,2.890625,,1.2624999999999997,-18.359375,-28.640625,1.2624999999999997,-71.609375
0.578125,0.859375,0.0,,1.0,3.046875,,1.3453125,-18.515625,-28.828125,1.3453125,-71.796875
0.59375,0.859375,0.0,,1.0,3.203125,,1.428125,-18.671875,-29.015625,1.428125,-71.984375
0.609375,0.859375,0.0,,1.0,3.359375,,1.5109374999999998,-18.828125,-29.203125,1.5109374999999998,-72.171875
0.625,0.859375,0.0,,1.0,3.515625,,1.59375,-18.984375,-29.390625,1.59375,-72.359375
0.640625,0.859375,0.0,,1.0,3.671875,,1.6765624999999997,-19.140625,-29.578125,1.6765624999999997,-72.546875
0.65625,0.859375,0.0,,1.0,3.828125,,1.759375,-19.296875,-29.765625,1.759375,-72.734375
0.671875,0.859375,0.0,,1.0,3.984375,,1.8421875,-19.453125,-29.953125,1.8421875,-72.921875
0.6875,0.859375,0.0,,1.0,4.140625,,1.9249999999999998,-19.609375,-30.140625,1.9249999999999998,-73.109375
0.703125,0.859375,0.0,,1.0,4.296875,,2.0078125,-19.765625,-30.328125,2.0078125,-73.296875
0.71875,0.859375,0.0,,1.0,4.453125,,2.0906249999999997,-19.921875,-30.515625,2.0906249999999997,-73.484375
0.734375,0.859375,0.0,,1.0,4.609375,,2.1734375,-20.078125,-30.703125,2.1734375,-73.671875
0.75,0.859375,0.0,,1.0,4.765625,,2.2562499999999996,-20.234375,-30.890625,2.2562499999999996,63.75
0.765625,0.859375,0.0,,,4.921875,,,-20.390625,-31.078125,2.3390625,65.078125
0.78125,0.859375,0.0,,,5.078125,,,-20.546875,-31.265625,2.421875,66.40625
0.796875,0.859375,0.0,,,5.234375,,,-20.703125,-31.453125,2.5046875,67.734375
0.8125,0.859375,,,,,,,-20.859375,-31.640625,2.5874999999999995,69.0625
0.828125,0.859375,,,,,,,-21.015625,-31.828125,2.6703124999999996,70.390625
0.84375,0.859375,,,,,,,-21.171875,-32.015625,2.753125,71.71875
0.859375,0.859375,,0.0,,,2.859375,,-21.328125,-32.203125,2.8359375,73.046875
0.875,0.859375,,0.0,,,2.921875,,-21.484375,-32.390625,7.96875,74.375
0.890625,0.859375,,0.0,,,2.984375,,-21.640625,-32.578125,8.046875,75.703125
0.90625,0.859375,-1.0,0.0,,4.296875,3.046875,,-21.796875,-32.765625,8.125,77.03125
0.921875,0.859375,-1.0,0.0,,4.296875,3.109375,,-21.953125,3.109375,8.203125,78.359375
0.9375,0.859375,-1.0,0.0,,4.296875,3.171875,,-22.109375,3.171875,8.28125,79.6875
0.953125,0.859375,-1.0,0.0,,4.296875,3.234375,,14.296875,3.234375,8.359375,81.015625
0.96875,0.859375,-1.0,0.0,0.0,4.296875,3.296875,13.4375,14.296875,3.296875,8.4375,82.34375
0.984375,0.859375,-1.0,0.0,0.0,4.296875,3.359375,13.515625,14.296875,3.359375,8.515625,83.671875
1.0,0.859375,-1.0,0.0,0.0,4.296875,3.421875,13.59375,14.296875,3.421875,8.59375,85.0
0.0,0.875,,0.0,1.0,,-0.625,-1.75,-12.875,-0.625,-1.75,0.0
0.015625,0.875,,0.0,1.0,,-0.5625,-1.6671875,-13.03125,-0.5625,-1.6671875,1.328125
0.03125,0.875,,0.0,1.0,,-0.5,-1.584375,-13.1875,-0.5,-1.584375,2.65625
0.046875,0.875,,0.0,1.0,,-0.4375,-1.5015625,-13.34375,-0.4375,-1.5015625,3.984375
0.0625,0.875,,0.0,1.0,,-0.375,-1.41875,-13.5,-0.375,-1.41875,5.3125
0.078125,0.875,0.0,0.0,1.0,-2.09375,-0.3125,-1.3359375,-13.65625,-0.3125,-1.3359375,6.640625
0.09375,0.875,0.0,0.0,1.0,-1.9375,-0.25,-1.253125,-13.8125,-0.25,-1.253125,7.96875
0.109375,0.875,0.0,0.0,1.0,-1.78125,-0.1875,-1.1703125,-13.96875,-23.4375,-1.1703125,9.296875
0.125,0.875,0.0,0.0,1.0,-1.625,-0.125,-1.0875,-14.125,-23.625,-1.0875,10.625
0.140625,0.875,0.0,0.0,1.0,-1.46875,-0.0625,-1.0046875000000002,-14.28125,-23.8125,-1.0046875000000002,11.953125
0.15625,0.875,0.0,0.0,1.0,-1.3125,0.0,-0.921875,-14.4375,-24.0,-0.921875,13.28125
0.171875,0.875,0.0,,1.0,-1.15625,,-0.8390625,-14.59375,-24.1875,-0.8390625,14.609375
0.1875,0.875,0.0,,1.0,-1.0,,-0.7562500000000001,-14.75,-24.375,-0.7562500000000001,15.9375
0.203125,0.875,0.0,,1.0,-0.84375,,-0.6734375000000001,-14.90625,-24.5625,-0.6734375000000001,17.265625
0.21875,0.875,0.0,,1.0,-0.6875,,-0.590625,-15.0625,-24.75,-0.590625,18.59375
0.234375,0.875,0.0,,1.0,-0.53125,,-0.5078125,-15.21875,-24.9375,-0.5078125,19.921875
0.25,0.875,0.0,,1.0,-0.375,,-0.42500000000000004,-15.375,-25.125,-0.42500000000000004,21.25
0.265625,0.875,0.0,,1.0,-0.21875,,-0.3421875000000001,-15.53125,-25.3125,-0.3421875000000001,22.578125
0.28125,0.875,0.0,,1.0,-0.0625,,-0.25937500000000013,-15.6875,-25.5,-0.25937500000000013,-69.25
0.296875,0.875,0.0,,1.0,0.09375,,-0.17656249999999996,-15.84375,-25.6875,-0.17656249999999996,-69.4375
0.3125,0.875,0.0,,1.0,0.25,,-0.09375,-16.0,-25.875,-0.09375,-69.625
0.328125,0.875,0.0,,1.0,0.40625,,-0.010937500000000044,-16.15625,-26.0625,-0.010937500000000044,-69.8125
0.34375,0.875,0.0,,1.0,0.5625,,0.07187499999999991,-16.3125,-26.25,0.07187499999999991,-70.0
0.359375,0.875,0.0,,1.0,0.71875,,0.15468749999999987,-16.46875,-26.4375,0.15468749999999987,-70.1875
0.375,0.875,0.0,,1.0,0.875,,0.23749999999999982,-16.625,-26.625,0.23749999999999982,-70.375
0.390625,0.875,0.0,,1.0,1.03125,,0.3203125,-16.78125,-26.8125,0.3203125,-70.5625
0.40625,0.875,0.0,,1.0,1.1875,,0.40312499999999973,-16.9375,-27.0,0.40312499999999973,-70.75
0.421875,0.875,0.0,,1.0,1.34375,,0.4859374999999999,-17.09375,-27.1875,0.4859374999999999,-70.9375
0.4375,0.875,0.0,,1.0,1.5,,0.5687500000000001,-17.25,-27.375,0.5687500000000001,-71.125
0.453125,0.875,0.0,,1.0,1.65625,,0.6515624999999998,-17.40625,-27.5625,0.6515624999999998,43.796875
0.46875,0.875,0.0,,1.0,1.8125,,0.734375,-17.5625,-27.75,0.734375,43.40625
0.484375,0.875,0.0,,1.0,1.96875,,0.8171874999999997,-17.71875,-27.9375,0.8171874999999997,43.015625
0.5,0.875,0.0,,1.0,2.125,,0.8999999999999999,-17.875,-28.125,0.8999999999999999,42.625
0.515625,0.875,0.0,,1.0,2.28125,,0.9828125000000001,-18.03125,-28.3125,0.9828125000000001,42.234375
0.53125,0.875,0.0,,1.0,2.4375,,1.0656249999999998,-18.1875,-28.5,1.0656249999999998,41.84375
0.546875,0.875,0.0,,1.0,2.59375,,1.1484375,-18.34375,-28.6875,1.1484375,41.453125
0.5625,0.875,0.0,,1.0,2.75,,1.2312499999999997,-18.5,-28.875,1.2312499999999997,-72.625
0.578125,0.875,0.0,,1.0,2.90625,,1.3140625,-18.65625,-29.0625,1.3140625,-72.8125
0.59375,0.875,0.0,,1.0,3.0625,,1.396875,-18.8125,-29.25,1.396875,-73.0
0.609375,0.875,0.0,,1.0,3.21875,,1.4796874999999998,-18.96875,-29.4375,1.4796874999999998,-73.1875
0.625,0.875,0.0,,1.0,3.375,,1.5625,-19.125,-29.625,1.5625,-73.375
0.640625,0.875,0.0,,1.0,3.53125,,1.6453124999999997,-19.28125,-29.8125,1.6453124999999997,-73.5625
0.65625,0.875,0.0,,1.0,3.6875,,1.728125,-19.4375,-30.0,1.728125,-73.75
0.671875,0.875,0.0,,1.0,3.84375,,1.8109375,-19.59375,-30.1875,1.8109375,-73.9375
0.6875,0.875,0.0,,1.0,4.0,,1.8937499999999998,-19.75,-30.375,1.8937499999999998,-74.125
0.703125,0.875,0.0,,1.0,4.15625,,1.9765625,-19.90625,-30.5625,1.9765625,-74.3125
0.71875,0.875,0.0,,1.0,4.3125,,2.0593749999999997,-20.0625,-30.75,2.0593749999999997,-74.5
0.734375,0.875,0.0,,1.0,4.46875,,2.1421875,-20.21875,-30.9375,2.1421875,62.421875
0.75,0.875,0.0,,1.0,4.625,,2.2249999999999996,-20.375,-31.125,2.2249999999999996,63.75
0.765625,0.875,0.0,,1.0,4.78125,,2.3078125,-20.53125,-31.3125,2.3078125,65.078125
0.78125,0.875,0.0,,,4.9375,,,-20.6875,-31.5,2.390625,66.40625
0.796875,0.875,,,,,,,-20.84375,-31.6875,2.4734375,67.734375
0.8125,0.875,,,,,,,-21.0,-31.875,2.5562499999999995,69.0625
0.828125,0.875,,,,,,,-21.15625,-32.0625,2.6390624999999996,70.390625
0.84375,0.875,,0.0,,,2.75,,-21.3125,-32.25,2.721875,71.71875
0.859375,0.875,,0.0,,,2.8125,,-21.46875,-32.4375,2.8046875,73.046875
0.875,0.875,,0.0,,,2.875,,-21.625,-32.625,2.8875,74.375
0.890625,0.875,,0.0,,,2.9375,,-21.78125,-32.8125,8.203125,75.703125
0.90625,0.875,-1.0,0.0,,4.375,3.0,,-21.9375,3.0,8.28125,77.03125
0.921875,0.875,-1.0,0.0,,4.375,3.0625,,-22.09375,3.0625,8.359375,78.359375
0.9375,0.875,-1.0,0.0,,4.375,3.125,,-22.25,3.125,8.4375,79.6875
0.953125,0.875,-1.0,0.0,,4.375,3.1875,,14.375,3.1875,8.515625,81.015625
0.96875,0.875,-1.0,0.0,,4.375,3.25,,14.375,3.25,8.59375,82.34375
0.984375,0.875,-1.0,0.0,0.0,4.375,3.3125,13.671875,14.375,3.3125,8.671875,83.671875
1.0,0.875,-1.0,0.0,0.0,4.375,3.375,13.75,14.375,3.375,8.75,85.0
0.0,0.890625,,0.0,1.0,,-0.671875,-1.78125,-13.015625,-0.671875,-1.78125,0.0
0.015625,0.890625,,0.0,1.0,,-0.609375,-1.6984375,-13.171875,-0.609375,-1.6984375,1.328125
0.03125,0.890625,,0.0,1.0,,-0.546875,-1.615625,-13.328125,-0.546875,-1.615625,2.65625
